venueId,sectionName,dishId,dishName,description,price
44d9e8dbf964a5208a361fe3,"Meat",27446015,"Pepper Shooters","Mildly spicy cherry peppers stuffed with provolone and prosciutto",30.00
44d9e8dbf964a5208a361fe3,"Meat",27446016,"Speck","Crostini topped with pesto and speck, drizzled with olive oil",30.00
44d9e8dbf964a5208a361fe3,"Meat",27446017,"Foie Gras","Toast points spread with foie gras and garnished with a tart cherry jam",48.00
44d9e8dbf964a5208a361fe3,"Meat",27446018,"Beef Satay","Marinated in turmeric, ginger, garlic and coconut milk and served with a sweet chili dipping sauce, garnished with cilantro",48.00
44d9e8dbf964a5208a361fe3,"Meat",27446019,"Stuffed Dates","Medjool dates stuffed with marcona almonds and goats cheese, wrapped in prosciutto",48.00
44d9e8dbf964a5208a361fe3,"Meat",27446020,"Stuffed Mushrooms","Cremini mushroom caps fi lled with fennel sausage and caramelized onions",48.00
44d9e8dbf964a5208a361fe3,"Meat",27446021,"Spanish Cheese","Perfect bites of manchego topped with membrillo and wrapped in prosciutto",48.00
44d9e8dbf964a5208a361fe3,"Sushi",27446022,"Tea Party","16 pieces each of california roll, salmon avocado roll & 8 pieces each of spicy tuna roll, triple vegetable roll",39.50
44d9e8dbf964a5208a361fe3,"Sushi",27446023,"Garden","8 pieces each of avocado roll, triple vegetable roll, carrot komaki, cucumber komaki, inari & edamame",34.00
44d9e8dbf964a5208a361fe3,"Sushi",27446024,"Picnic","16 pieces each of california roll, triple vegetable roll, eel cucumber roll, 8 pieces of avocado maki",47.00
44d9e8dbf964a5208a361fe3,"Sushi",27446025,"Classic Roll","16 pieces each of california roll, spicy tuna roll, salmon avocado roll & 8 pieces each of tuna komaki, salmon komaki, cucumber komaki",59.00
44d9e8dbf964a5208a361fe3,"Sushi",27446026,"Deluxe Roll","16 pieces each of rainbow roll, california roll, spicy tuna roll, eel cucumber roll, tuna komaki & salmon komaki",92.00
44d9e8dbf964a5208a361fe3,"Vegan",27446027,"Tapenade","Choice of smooth olive or chunky tomato tapenade on crostini",20.00
44d9e8dbf964a5208a361fe3,"Vegan",27446028,"Palmito","Chopped salad of hearts of palm, tomato, garlic, onion and parsley presented in an endive leaf",20.00
44d9e8dbf964a5208a361fe3,"Vegan",27446029,"Duxelles","Crisp plantain chips topped with wild mushrooms duxelles",30.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446030,"Potato Croquettes","Creamy pureed potatoes, fl ash fried and served with a bright romesco sauce",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446031,"Caprese","Skewers of heirloom cherry tomatoes, cilengine mozzarella and basil with balsamic glaze",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446032,"Peppadew","Sweet, spicy peppadew peppers stuffed with feta cheese",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446033,"Spanikopita","Buttery fi lo triangles stuffed with sautéed spinach and feta cheese",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446034,"Ploughman’s Lunch","Crostini topped with barber cheddar and branston pickle",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446035,"Samosas","Bite sized turnovers fi lled with a curried potato and vegetable mixture",20.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446036,"Latkes","Potato and zucchini fritters served with a dollop of crème fraiche and topped with diced chives",25.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446037,"Petite Mushroom Quiche","Filled with wild mushroom duxelle",35.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446038,"Petite Spinach Quiche","Filled with sautéed spinach, red pepper and parmesan",35.00
44d9e8dbf964a5208a361fe3,"Vegetarian",27446039,"Pesto Tarts","Filo tartlets fi lled with a vibrant mix of pesto, cream cheese and goats cheese",35.00
474a2b79f964a520954c1fe3,"House Soup and Salad",24839105,"Caesar Salad","Romaine lettuce, homemade croutons, parmesan cheese, and house caesar dressing.",4.85
474a2b79f964a520954c1fe3,"House Soup and Salad",24839113,"Southwestern Grilled Chicken Salad","Strips of grilled chicken, romaine lettuce, black beans, avocado slices, tortilla strips, cheddar & jack shredded cheese, red bell pepper, tomatoes, and red onions, with house cilantro vinaigrette.",6.95
474a2b79f964a520954c1fe3,"House Soup and Salad",24839125,"Fruit Salad","Chunks of seasonal fresh fruit in to-go container.",2.90
474a2b79f964a520954c1fe3,"House Soup and Salad",24839133,"Garden Salad","Baby mix lettuce, dried cranberries, feta cheese, aramelized pecans, and raspberry vinaigrette.",3.95
474a2b79f964a520954c1fe3,"House Soup and Salad",24839139,"Southwestern Grilled Steak Salad","Strips of grilled steak, romaine lettuce, black beans, avocado slices, tortilla strips, cheddar & jack shredded cheese, red bell pepper, tomatoes, and red onions, with house cilantro vinaigrette.",6.95
474a2b79f964a520954c1fe3,"House Soup and Salad",24839145,"Grilled Chicken Caesar Salad","Strips of grilled chicken breast, romaine lettuce, homemade croutons, parmesan cheese, and house caesar dressing.",6.35
474a2b79f964a520954c1fe3,"House Soup and Salad",24839152,"Soup","Our daily homemade soup served in plate, or in 16 ounce container to go. glendale garnishes their soup with two cuban crackers; burbank garnishes their soup with a small freshly baked roll.",2.95
474a2b79f964a520954c1fe3,"House Soup and Salad",24839160,"Porto's House Salad","Mixed baby greens, black beans, sliced avocado, tomatoes, cucumbers, and red onions, with mango vinaigrette.",5.10
474a2b79f964a520954c1fe3,"House Soup and Salad",24839170,"Soup Bowl","Our daily homemade soup served in our homemade bread bowl.",5.10
474a2b79f964a520954c1fe3,"House Soup and Salad - Small Side Salads",24839181,"Chicken Side Salad","Cuban-style potato salad with shredded chicken.",2.05
474a2b79f964a520954c1fe3,"House Soup and Salad - Small Side Salads",24839190,"Garden Salad Side","Baby mix lettuce, dried cranberries, feta cheese, caramelized pecans, and raspberry vinaigrette.",2.05
474a2b79f964a520954c1fe3,"House Soup and Salad - Small Side Salads",24839198,"Garden Salad Large Platter","Baby mix lettuce, dried cranberries, feta cheese, caramelized pecans, and raspberry vinaigrette.",21.00
474a2b79f964a520954c1fe3,"House Soup and Salad - Small Side Salads",24839207,"Mediterranean Pasta Salad","Pasta, with sundried tomatoes, gorgonzola cheese, olives, fresh diced tomatoes, red onion, and red pepper dressing.",2.05
474a2b79f964a520954c1fe3,"House Soup and Salad - Small Side Salads",24839220,"Potato Salad Side","Potatoes, peas, carrots, celery, eggs, onions, mayonnaise, and spices.",2.05
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839231,"Grilled Chicken Sandwich","Marinated and grilled chicken breast, provolone cheese, lettuce, tomatoes, dijon mustard, and mayonnaise, on a french round.",6.15
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839241,"Italian Sub","Ham, genoa salami, mortadella, mozzarella cheese, lettuce, tomatoes, red onions, and italian dressing, on ciabatta bread.",5.95
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839251,"Caprese","Prosciutto, mozzarella, tomatoes, fresh basil, capers, butter, and italian dressing on rustic baguette.",6.50
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839261,"Cubano Sandwich","Slices of slow roasted pork, ham, swiss cheese, pickles, butter, and mustard and mayonnaise mix on cuban bread.",4.85
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839269,"Medianoche (Midnight Sandwich)","Slices of slow roasted pork, ham, swiss cheese, pickles, butter, and mustard and mayonnaise mix on a sweet roll.",4.25
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839277,"Chicken Fajita Sandwich","Strips of grilled chicken, provolone cheese, guacamole, and a zesty vegetable mix, on a french roll.",6.70
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839285,"Feta Sandwich","Feta cheese, fresh basil, vine ripened tomatoes, red onions, italian dressing, on a french baguette.",4.15
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839294,"Medianoche Preparada (W/ Croquette)","Our medianoche sandwich with ham croquettes.",5.60
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839302,"Chicken Torta","Marinated and grilled chicken breast, black bean spread, goat cheese, lettuce, tomatoes, and red onions, on a french round.",6.15
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839311,"Ham and Cheese Croissant","Ham, swiss cheese, lettuce, tomatoes, and mayonnaise on a butter croissant.",4.15
474a2b79f964a520954c1fe3,"Sandwiches and Plates",24839320,"Pan Con Bistec","Marinated steak, potato sticks, grilled onions, tomatoes, and mojo (cuban garlic sauce) on cuban bread.",6.70
474a2b79f964a520954c1fe3,"Sandwiches and Plates - Dinner Plates",24839336,"Chicken Dinner Plate","",7.65
474a2b79f964a520954c1fe3,"Sandwiches and Plates - Dinner Plates",24839346,"Shredded Pork (Lechon) Dinner Plate","",7.65
474a2b79f964a520954c1fe3,"Sandwiches and Plates - Dinner Plates",24839360,"Ropa Vieja Dinner Plate","",7.65
474a2b79f964a520954c1fe3,"Sandwiches and Plates - Dinner Plates",24839371,"Steak Dinner Plate","",7.65
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839385,"Chicken Croquette","Chicken croquettes are made from a mix of ground chicken seasoned with our special blend of herbs and spices, coated in panko bread crumbs, and fried to perfection. can be perfectly accompanied by a side of chipotle dipping sauce (may be purchased separately) .",0.90
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839397,"Meat Pie (Pastel De Carne)","A light and flaky puff pastry filled with seasoned ground beef.",0.78
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839406,"Tuna Puff","A light and flaky puff pastry filled with tuna salad.",1.70
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839415,"Chicken Empanada","Empanada comes from the spanish verb empanar, meaning to wrap or coat in dough. at porto's bakery our spanish empanadas are made of slow cooked shredded chicken and vegetables stuffed into a soft dough pocket.",0.99
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839423,"Pork Tamales","A traditional latin american dish, tamales were eaten as far back as 5000 bc. our cuban style tamales are simply delicious! they are wrapped in a traditional corn husk and are made with a seasoned corn based dough, filled with tender pulled pork and cuban spices.",2.05
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839431,"Baked Ham and Cheese Croissant","Croissant filled with ham and swiss cheese baked to perfection.",2.15
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839440,"Chorizo Pie","Chorizo pies are made with our empanada dough filled with seasoned pork sausage.",0.90
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839449,"Potato Ball Tm-Stuffed Potato","A soft mashed potato ball filled with seasoned ground beef, fried to golden brown.",0.90
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839459,"Mariquitas (Plantain Chips)","Homemade plantain chips, lightly salted, with side of cuban garlic sauce (mojo) .",2.45
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839466,"Ham Croquette","Our ham croquettes are made from ground ham seasoned with spices, breaded, and flash fried.",0.78
474a2b79f964a520954c1fe3,"Cafe - Savory and Other",24839476,"Rellenito","Sugar coated sweet plantain filled with black beans.",0.90
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839487,"Cappuccino Mousse Cake","A layer of chocolate-fudge cake, a layer of chocolate mousse, a layer of white sponge cake, and a layer of cappuccino mousse. finished with a clear glaze marbled with coffee extract.",23.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839501,"Chocolate Raspberry Cake","Devils food chocolate cake, filled with one layer of raspberry jam, one layer chocolate whip, decorated with chocolate whip and drizzled with chocolate ganache.",21.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839518,"Flourless","A dense chocolate cake made without any flour. a chocolate lovers' favorite.",23.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839533,"Carrot","Made with fresh carrots, lots of walnuts and pineapple, topped with cream cheese icing, and surrounded with pecans.",18.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839551,"Chocolate Raspberry Mousse Cake","One layer of rich chocolate-fudge cake, one layer of white sponge cake, one layer of raspberry mousse, and one layer of chocolate mousse decorated with an assortment of fresh fruits.",23.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839575,"Fresh Strawberry Cheesecake","New york cheesecake topped with fresh strawberries. finished with strawberry glaze.",21.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839596,"Checkers","Two layers of white sponge cake, layer of bavarian cream, layer of chocolate mousse, finished with chocolate ganache.",23.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839614,"Cuban Cake Vanilla Custard Filling","Yellow sponge cake, soaked in a light french brandy syrup. with a vanilla custard filling. decorated with a detail of sugar flowers in either 1) assorted soft colors, 2) pink, or 3) light blue.",13.50
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839628,"Italian Cheesecake","Decorated with fresh fruits. thin layers of white-sponge cake soaked with pear brandy, marscapone cheese, and fresh pears.",35.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839643,"Chocolate Grand Marnier Mousse Cake","Thin layers of chocolate mousse and chiffon cake soaked with grand marnier syrup & a touch of orange marmalade. finished with belgium chocolate ganache.",23.00
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839659,"Cuban Cake Vanilla Custard & Pineapple Filling","Yellow sponge cake, soaked in a light french brandy syrup. with pineapple and custard filling. decorated with a detail of sugar flowers in either 1) assorted soft colors, 2) pink, or 3) light blue.",13.50
474a2b79f964a520954c1fe3,"Cake - Cake Specialty - Cake and Mousses",24839676,"Lemon Mousse Cake","Layers of almond financier brushed with yuzu lime gellee and lemon white chocolate mousse.",23.00
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839694,"Backed Ham and Cheese Croissant","Croissant filled with ham and swiss cheese baked to perfection.",2.15
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839704,"Chicken Croquette","Chicken croquettes are made from a mix of ground chicken seasoned with our special blend of herbs and spices, coated in panko bread crumbs, and fried to perfection. can be perfectly accompanied by a side of chipotle dipping sauce (may be purchased separately) .",0.90
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839713,"Chicken Empanada","Empanada comes from the spanish verb empanar, meaning to wrap or coat in dough. at porto's bakery our spanish empanadas are made of slow cooked shredded chicken and vegetables stuffed into a soft dough pocket.",0.99
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839720,"Chorize Pie","Chorizo pies are made with our empanada dough filled with seasoned pork sausage.",0.90
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839728,"Ham Croquette","Our ham croquettes are made from ground ham seasoned with spices, breaded, and flash fried.",0.78
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839738,"Pork Tamales","A traditional latin american dish, tamales were eaten as far back as 5000 bc. our cuban style tamales are simply delicious! they are wrapped in a traditional corn husk and are made with a seasoned corn based dough, filled with tender pulled pork and cuban spices.",2.05
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839750,"Potato Ball Tm-Stffed Potato","A soft mashed potato ball filled with seasoned ground beef, fried to golden brown.",0.90
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839759,"Relleinto","Sugar coated sweet plantain filled with black beans.",0.90
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839769,"Tuna Puff","A light and flaky puff pastry filled with tuna salad. available during lent on fridays.",1.70
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839779,"Mariquitas (Plantain Chips)","Homemade plantain chips, lightly salted, with side of cuban garlic sauce (mojo) .",2.45
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839787,"Large Chicken Pie","Can be cut into 12, 18, or 24 pieces upon request. delivered cold. may be served at room temperature or warm.",11.00
474a2b79f964a520954c1fe3,"Bakery - Savory and Other",24839797,"Meat Pie","A light and flaky puff pastry filled with seasoned ground beef.",0.78
49bc3b0af964a52020541fe3,"Genji Products",24068961,"Genji Ginger Miso Dressing","",
49bc3b0af964a52020541fe3,"Genji Products",24068963,"Genji Soy Sauce","",
49bc3b0af964a52020541fe3,"Genji Products",24068966,"Genji Wasabi","",
49bc3b0af964a52020541fe3,"Genji Sozai",24068969,"Dumpling","",
49bc3b0af964a52020541fe3,"Genji Sozai",24068971,"Edamame","",
49bc3b0af964a52020541fe3,"Genji Sozai",24068973,"Fresh Spring Roll","(salmon / shrimp / tofu)",
49bc3b0af964a52020541fe3,"Genji Sozai",24068975,"Miso Soup","( 8oz / 16oz )",
49bc3b0af964a52020541fe3,"Genji Sozai",24068977,"Seaweed Salad","",
49bc3b0af964a52020541fe3,"Genji Sozai",24068979,"Triangle Sushi Wrap","(edamame, salmon & salmon roe, shrimp tempura)",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068981,"Boxed Eel","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068983,"Eel Nigiri","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068985,"Inari","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068987,"Salmon Nigiri","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068989,"Shrimp Nigiri","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068991,"Tuna Nigiri","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi",24068993,"Yellowtail Nigiri","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi - Combo",24068996,"All Eel Nigiri, Roll Combo","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi - Combo",24068998,"All Salmon Nigiri, Roll Combo","",
49bc3b0af964a52020541fe3,"Nigiri & Sashimi - Combo",24069000,"All Shrimp Nigiri, Roll Combo 	 Star","",
